id	review	rating	fresh	critic	top_critic	publisher	date
771	It is so bad that when it introduces a running gag involving blurred upskirt shots, you can almost hear the actors just out of camera range trying to get them to move the blurs up high enough to hide their faces as well	1/5	rotten	Peter Sobczynski	0	eFilmCritic.com	January 25, 2008
771	Frequently pauses to shower someone with vomit, pus, urine or excrement. It should be called Meet the Bodily Fluids.	1/4	rotten	Josh Larsen	0	Sun Publications (Chicago, IL)	January 25, 2008
771	OK, I get it now: Aaron Seltzer and Jason Friedberg are agents of Satan himself, and their recruitment video is Meet the Spartans...a new low even for these diseased buffoons.	F	rotten	Brian Orndorf	0	eFilmCritic.com	January 25, 2008
772	Almost unbearable, overlong and empty melodrama.	C	rotten	Dennis Schwartz	0	Ozus' World Movie Reviews	April 6, 2006
772		2/5	rotten	Emanuel Levy	0	EmanuelLevy.Com	July 3, 2005
772		3/5	fresh	Carol Cling	0	Las Vegas Review-Journal	August 22, 2003
773	For a study in untrammeled lunacy, the movie is a highly constructed and tightly controlled work.		fresh	Ella Taylor	1	L.A. Weekly	August 30, 2016
773	Gallo's combination of crudeness and sophistication has a preternatural power.		fresh	David Edelstein	1	Slate	August 30, 2016
773	Gallo's poor, poor pitiful me routine wears very thin, very fast, but Ricci is incandescent, a softly-glowing dumpling of a dream-girl in powder-blue fishnet tights and sparkly tap shoes.	2/5	rotten	Maitland McDonagh	0	TV Guide	August 30, 2016
773	Actor Vincent Gallo makes a feature directing debut with this bizarre, self-indulgent tale of a troubled guy, played by him in a narcissistic mode, who has never reconciled his unhappy childhood.	B-	fresh	Emanuel Levy	0	EmanuelLevy.Com	July 15, 2009
773	It may not be the masterpiece that its narcissistic writer-director-star Vincent Gallo has claimed to be, but his filmmaking debut is a ceaselessly fascinating piece of work.	3.5/4	fresh	Michael Dequina	0	TheMovieReport.com	May 3, 2009
773	Pic receives an incalculable boost from Ricci.		fresh	Todd McCarthy	1	Variety	December 3, 2008
773	Gallo's directorial debut is one of a kind, an eccentric, provocative comedy which laces a poignant love story with both a sombre, washed-out naturalism and surreal musical vignettes.		fresh	Tom Charity	1	Time Out	June 24, 2006
773	Funny and quirky, with a great performance by Ricci. Gallo quickly grows annoying, though.	4/5	fresh	Brian Mckay	0	eFilmCritic.com	March 18, 2003
773	Gallo and Ricci? Can you possibly go wrong? Well, maybe if you tried to be conventional, but there's no danger of that here.	5/5	fresh	Luke Y. Thompson	0	New Times	February 3, 2003
773	Occasionally inventive but too willing to laze about in its own determined strangeness.	C	rotten	Nick Davis	0	Nick's Flick Picks	January 10, 2003
773	Brilliantly spooky.	4/5	fresh	Ron Wells	0	Film Threat	December 8, 2002
773	Vincent Gallo achieved something with this film that few first time directors have ever done.	4/4	fresh	Kevin N. Laforest	0	Montreal Film Journal	September 10, 2002
773	...the darkly beautiful work of an autistic, damaged child.	B	fresh	Philip Martin	0	Arkansas Democrat-Gazette	July 31, 2002
773	By turns raw, naturalistic and indebted to John Cassavetes.	2/4	rotten	Liam Lacey	1	Globe and Mail	April 12, 2002
773	Weird and darkly comic.	3/4	fresh	James Berardinelli	1	ReelViews	January 1, 2000
773	Vincent Gallo has proved himself a good actor in many films -- in Arizona Dream, The Funeral, and several Claire Denis movies. But the first feature in which he functions as director, cowriter, composer, and star is a pathological curiosity.	1/4	rotten	Jonathan Rosenbaum	1	Chicago Reader	January 1, 2000
773	Gallo is talented and energetic, with an ability to estheticize bleakness. But, succumbing to overindulgence, he shortchanges his film of the most interesting thing in it.		rotten	Jay Carr	1	Boston Globe	January 1, 2000
773	The comedic edge to the story works well, though at times the film seems too arty.	B	fresh	Dennis Schwartz	0	Ozus' World Movie Reviews	January 1, 2000
773	Vincent Gallo's ego gets the better of his storytelling in his acting-directing-writing debut, but there are flashes of genuis that make it worth watching.	3/5	fresh	Kim Newman	0	Empire Magazine	January 1, 2000
773	A meandering mess that almost comes together at the end.	1.5/4	rotten	Madeleine Williams	0	Cinematter	January 1, 2000
773	Highly original and distinctive.		fresh	Urban Cinefile	0	Urban Cinefile	January 1, 2000
773	Gallo packs the film with odd, endearing flourishes that detract a bit from the storyline but add to the overall whole.	3.5/5	fresh	Marc Savlov	0	Austin Chronicle	January 1, 2000
773	[An] eccentric little road movie that never really leaves home.		fresh	Ed Kelleher	0	Film Journal International	January 1, 2000
773	Gallo also wrote a pretty funny screenplay filled with interesting characters, idiosyncrasies galore, and a decent romance between two very odd lead characters.	8/10	fresh		0	JoBlo's Movie Emporium	January 1, 2000
773	Unfortunately, the bottom line is that it's tedious and pointless. Better luck next time.		rotten	Widgett Walls	0	Needcoffee.com	January 1, 2000
773		7/10	fresh	Dragan Antulov	0	rec.arts.movies.reviews	June 2, 2004
773		3.5/4	fresh	Susan Tavernetti	0	Palo Alto Weekly	May 20, 2003
773		3/5	fresh	Mark Palermo	0	The Coast (Halifax, Nova Scotia)	February 25, 2003
773		3.5/4	fresh	James Kendrick	0	Q Network Film Desk	February 27, 2001
773		6	rotten	Cheryl DeWolfe	0	Apollo Guide	January 1, 2000
773		4/5	fresh		0	eFilmCritic.com	January 1, 2000
773		3/4	fresh	Susan Stark	1	Detroit News	January 1, 2000
773		1.5/4	rotten	Steve Rhodes	0	Internet Reviews	January 1, 2000
773		3.5/5	fresh	Christopher Null	0	Filmcritic.com	January 1, 2000
773		B+	fresh	Bryant Frazer	0	Bryant Frazer's Deep Focus	January 1, 2000
773		3/4	fresh	Bob Bloom	0	rec.arts.movies.reviews	January 1, 2000
773		3.5/4	fresh	Ted Prigge	0	rec.arts.movies.reviews	January 1, 2000
773		7/10	fresh	Scott Renshaw	0	rec.arts.movies.reviews	January 1, 2000
774	Competently made but predictable.	B	fresh	Dennis Schwartz	0	Ozus' World Movie Reviews	June 23, 2011
774		3/5	fresh	Emanuel Levy	0	EmanuelLevy.Com	August 6, 2005
776	This one is best seen by film buffs and blindly devoted Woody Allen fans who will accept even his castigation. The rest of us can hope he cheers up soon.		rotten	Linda Deutsch	1	Associated Press	October 25, 2018
776	Woody Allen's altar is the art of filmmaking, and Stardust Memories is his crisis of faith. 	7	fresh	Dan Jardine	0	Cinemania	December 27, 2014
776	Allen never seemed more indulgent, posturing, or physically repulsive -- and yet all the film's many strengths lie in its anatomisation of this nasty display.		fresh		0	Film4	March 23, 2009
776	A disappointing outing, despite its many laughs and inside jokes.	2.5/4	rotten		0	TV Guide	March 23, 2009
776	Though there are laughs along the way, this is a truly mean-spirited picture.		rotten	Variety Staff	1	Variety	March 23, 2009
776	With its blunt, artless angst, the picture leaves you feeling depleted, squashed.		rotten	Dave Kehr	1	Chicago Reader	March 23, 2009
776	Woody at his most autobiographical.	B	fresh	Dennis Schwartz	0	Ozus' World Movie Reviews	January 27, 2008
776	One long cry of anguish about the price of fame comes perilously close to self-pity. And self-abuse.		rotten		1	Time Out	June 24, 2006
776	An overlooked Woody Allen gem	5/5	fresh	Rich Cline	0	Shadows on the Wall	November 8, 2004
776	It's the first Woody Allen film in which impotence has become the situation rather than the problem. This is a movie about a guy who has given up.	2/4	rotten	Roger Ebert	1	Chicago Sun-Times	October 23, 2004
776	Invokes the mood of an early Fellini film as it swirls through the troubled recollections of a film director, played by Mr. Allen.	4/5	fresh	Janet Maslin	1	New York Times	August 30, 2004
776	Stardust Memories is a somber meditation on the celebrity syndrome.		fresh		0	Spirituality and Practice	January 29, 2004
776	Woody Allen does Fellini -- and the result is one of his best films.	5/5	fresh	Ken Hanke	0	Mountain Xpress (Asheville, NC)	June 16, 2003
776	Woody the pretentious; has some moments, but overall it's too self-conscious.	2/5	rotten	Bob Bloom	0	Journal and Courier (Lafayette, IN)	February 14, 2003
776	It is a fairly brutal and stylized account of the miseries of a famous comedian/director.	5/5	fresh	Rob Gonsalves	0	eFilmCritic.com	January 1, 2000
776		4/5	fresh	Cole Smithey	0	ColeSmithey.com	February 17, 2006
776		2/5	rotten	Derek Smith	0	Cinematic Reflections	July 24, 2005
776		3/5	fresh	Mark Palermo	0	The Coast (Halifax, Nova Scotia)	May 24, 2005
776		5/5	fresh	Carol Cling	0	Las Vegas Review-Journal	October 17, 2003
776		4/5	fresh	Christopher Smith	0	Bangor Daily News (Maine)	February 21, 2003
776		4/5	fresh	Nicolas Lacroix	0	Showbizz.net	November 16, 2002
776		3/5	fresh	Linda Cook	0	Quad City Times (Davenport, IA)	September 7, 2002
776		3/5	fresh	Philip Martin	0	Arkansas Democrat-Gazette	July 30, 2002
776		3/5	fresh	Bob Grimm	0	Las Vegas Mercury	July 26, 2002
778	Profanely funny, wised-up and heroically antiheroic, North Dallas Forty is unlikely to please anyone with a vested interest in glorifying the National Football League.		fresh	Gary Arnold	1	Washington Post	August 29, 2016
778	It's not damning with faint praise to say this is the best pro football movie ever -- and by yards.		fresh		0	People Magazine	August 29, 2016
778	Retains enough of the original novel's authenticity to deliver strong, if brutish, entertainment.		fresh	Richard Schickel	1	TIME Magazine	August 1, 2008
778	The football scenes are brutally real; the locker room scenes are totally authentic.	3.5/4	fresh	Roger Ebert	1	Chicago Sun-Times	March 21, 2007
778	Pro football fans may be disillusioned by this excellent, honest, and often brutal expose of the play-for-pay game.	3.5/4	fresh		0	TV Guide	March 14, 2007
778	The production is a most realistic, hard-hitting and perceptive look at the seamy side of pro football.		fresh	Variety Staff	1	Variety	March 14, 2007
778	It relies upon your belief in the inherent nobility of the sport... If you believe that, this is the greatest sports movie ever made. If you don't, it's a wallow in self-pity.		rotten		0	Film4	March 14, 2007
778	The best football movie ever made.	A	fresh	Robert Roten	0	Laramie Movie Scope	June 10, 2006
778	Something of a mess, both in terms of the wayward plot which rambles all over the place, and in terms of the rather muddled juggling of audience sympathies.		rotten	Geoff Andrew	1	Time Out	January 26, 2006
778	The leading man, Nick Nolte, has a physical authority and a clowning, irreverent manner that lend the film some semblance of continuity, even when it's about to flounder.		fresh	Janet Maslin	1	New York Times	May 9, 2005
778	Raucous football tale with effective Nolte.	3/5	fresh	Steve Crum	0	Kansas City Kansan	November 1, 2004
778	North Dallas Forty reveals some of the reasons why the fun has been taken out of football.		fresh		0	Spirituality and Practice	January 27, 2004
778	Nolte is impressive, as is Charles Durning as the coach, and Bo Svenson is hilarious as a veritable giant of a player.	3/5	fresh	Adrian Turner	0	Radio Times	June 5, 2002
778	It's still fascinating to get a glimpse of what athletes sacrifice to entertain us. It would have been considerably more fascinating if more of the people involved had seemed more human.	6	fresh	Scott Renshaw	0	Apollo Guide	March 27, 2001
778	For a sports flick, this is unique and holds your attention for the most part.	3/5	fresh	Christopher Null	0	Filmcritic.com	January 1, 2000
778		2/5	rotten	Emanuel Levy	0	EmanuelLevy.Com	June 17, 2005
778		3/5	fresh	Rich Cline	0	Shadows on the Wall	February 26, 2004
778		3/5	fresh	Rebecca Murray	0	About.com	March 27, 2003
778		4/5	fresh	Nell Minow	0	Movie Mom	December 13, 2002
778		3/5	fresh	Brian J. Arthurs	0	Beach Reporter (Southern California)	October 4, 2002
778		4/5	fresh	Jeffrey Westhoff	0	Northwest Herald (Crystal Lake, IL)	August 16, 2002
778		3/5	fresh	Philip Martin	0	Arkansas Democrat-Gazette	August 6, 2002
778		4/5	fresh	Scott Weinberg	0	eFilmCritic.com	July 25, 2002
